pair,signal_dt,entry_dt,exit_dt,side,entry,signal_close,stop,target,exit,reason,r,atr,execution_tf
USDJPY,2014-10-23 12:00:00,2014-10-23 12:00:00,2014-10-24 16:00:00,1,107540.0,107532.0,107046.88733405997,108772.78166485009,107933.0,FRIDAY,0.7969781089496281,328.7417772933577,m30
USDJPY,2014-10-30 08:00:00,2014-10-30 08:00:00,2014-10-31 05:30:00,1,109136.0,109132.0,108699.47574339074,110227.31064152317,110220.31064152317,TP,2.4839642359066745,291.0161710728466,m30
USDJPY,2014-10-31 12:00:00,2014-10-31 12:00:00,2014-10-31 16:00:00,1,111752.0,111745.0,111050.15099216075,113506.62251959814,112272.0,FRIDAY,0.7409000998674881,467.89933855950204,m30
USDJPY,2014-11-03 12:00:00,2014-11-03 12:00:00,2014-11-06 04:00:00,1,113286.0,113276.0,112531.87533040819,115171.31167397951,115164.31167397951,TP,2.490717715144121,502.7497797278679,m30
USDJPY,2014-11-11 12:00:00,2014-11-11 12:00:00,2014-11-11 20:00:00,1,115990.0,115979.0,115237.39723536605,117871.50691158486,115230.39723536605,SL,-1.009301055389305,501.73517642263033,m30
USDJPY,2014-11-14 12:00:00,2014-11-14 12:00:00,2014-11-14 16:00:00,1,116353.0,116343.0,115699.32739520434,117987.18151198917,116619.0,FRIDAY,0.4069315404202227,435.7817365304443,m30
USDJPY,2014-11-19 08:00:00,2014-11-19 08:00:00,2014-11-20 08:00:00,1,117285.0,117278.0,116643.59390419943,118888.51523950144,118881.51523950144,TP,2.489086477278852,427.6040638670526,m30
USDJPY,2014-12-04 08:00:00,2014-12-04 08:00:00,2014-12-04 18:00:00,1,119901.0,119896.0,119453.47940417152,121019.80148957121,119446.47940417152,SL,-1.0156417382020986,298.34706388565496,m30
USDJPY,2014-12-05 12:00:00,2014-12-05 12:00:00,2014-12-05 16:00:00,1,120343.0,120336.0,119867.29714213661,121532.25714465846,121170.0,FRIDAY,1.7384802010954024,317.13523857559187,m30
USDJPY,2014-12-18 16:00:00,2014-12-18 16:00:00,2014-12-19 16:00:00,1,119242.0,119234.0,118024.84314496572,122284.8921375857,119072.0,FRIDAY,-0.1396697552142629,811.4379033561869,m30
USDJPY,2014-12-22 12:00:00,2014-12-22 12:00:00,2014-12-26 16:00:00,1,119829.0,119823.0,118943.51003603377,122042.72490991557,120377.0,FRIDAY,0.6188664155440371,590.326642644154,m30
USDJPY,2015-01-20 08:00:00,2015-01-20 08:00:00,2015-01-21 08:30:00,1,118294.0,118292.0,117480.01832486929,120328.95418782676,117473.01832486929,SL,-1.0085997021970756,542.6544500871381,m30
USDJPY,2015-02-10 16:00:00,2015-02-10 16:00:00,2015-02-12 10:00:00,1,119489.0,119483.0,118901.97742448031,120956.55643879923,119496.0,BE,0.011924583980101437,391.3483836797944,m30
USDJPY,2015-02-24 12:00:00,2015-02-24 12:00:00,2015-02-24 18:00:00,1,119520.0,119506.0,119044.31098567927,120709.2225358018,119037.31098567927,SL,-1.0147154964467757,317.1260095471471,m30
USDJPY,2015-03-10 08:00:00,2015-03-10 08:00:00,2015-03-10 14:00:00,1,121798.0,121787.0,121273.00590881429,123110.48522796427,121266.00590881429,SL,-1.013333483400158,349.99606079047095,m30
USDJPY,2015-04-07 12:00:00,2015-04-07 12:00:00,2015-04-10 16:00:00,1,119956.0,119949.0,119500.14155113454,121095.64612216364,120237.0,FRIDAY,0.6164194185702917,303.9056325769713,m30
USDJPY,2015-04-13 12:00:00,2015-04-13 12:00:00,2015-04-13 15:30:00,1,120792.0,120781.0,120329.81451394783,121947.46371513043,120322.81451394783,SL,-1.015145434487331,308.1236573681149,m30
USDJPY,2015-05-20 08:00:00,2015-05-20 08:00:00,2015-05-22 16:00:00,1,120967.0,120961.0,120575.65727524295,121945.3568118926,121467.0,FRIDAY,1.2776524728047862,260.8951498380293,m30
USDJPY,2015-05-26 08:00:00,2015-05-26 08:00:00,2015-05-26 10:00:00,1,121853.0,121846.0,121497.90249851128,122740.74375372179,122733.74375372179,TP,2.4802871043286565,236.73166765914502,m30
USDJPY,2015-06-17 12:00:00,2015-06-17 12:00:00,2015-06-17 21:30:00,1,123865.0,123856.0,123422.98368641439,124970.04078396404,123415.98368641439,SL,-1.0158365195691865,294.67754239040966,m30
USDJPY,2015-06-23 16:00:00,2015-06-23 16:00:00,2015-06-25 06:00:00,1,124088.0,124082.0,123599.46350815591,125309.34122961023,123592.46350815591,SL,-1.0143285099820776,325.6909945627285,m30
USDJPY,2015-07-02 12:00:00,2015-07-02 12:00:00,2015-07-02 15:30:00,1,123514.0,123504.0,123001.01928241066,124796.45179397333,122994.01928241066,SL,-1.0136457370813012,341.98714505955684,m30
USDJPY,2015-07-15 16:00:00,2015-07-15 16:00:00,2015-07-17 16:00:00,1,123754.0,123745.0,123244.39877289896,125028.0030677526,124072.0,FRIDAY,0.6240173356901094,339.73415140069187,m30
USDJPY,2015-07-20 12:00:00,2015-07-20 12:00:00,2015-07-21 17:30:00,1,124272.0,124264.0,123939.54295780159,125103.14260549603,123932.54295780159,SL,-1.0210553518545058,221.638028132276,m30
USDJPY,2015-07-30 12:00:00,2015-07-30 12:00:00,2015-07-31 15:30:00,1,124191.0,124186.0,123808.45271570401,125147.36821073997,123801.45271570401,SL,-1.018298391564541,255.03152286399097,m30
USDJPY,2015-11-05 12:00:00,2015-11-05 12:00:00,2015-11-06 15:30:00,1,121899.0,121893.0,121456.03603408072,123006.40991479818,122999.40991479818,TP,2.4841973601950382,295.30931061284684,m30
USDJPY,2015-11-09 12:00:00,2015-11-09 12:00:00,2015-11-09 18:00:00,1,123548.0,123538.0,123061.12714902258,124765.18212744355,123054.12714902258,SL,-1.014377470392838,324.58190065161216,m30
USDJPY,2015-11-17 08:00:00,2015-11-17 08:00:00,2015-11-19 13:30:00,1,123397.0,123388.0,123008.79570068997,124367.51074827509,123001.79570068997,SL,-1.0180317425964551,258.80286620669153,m30
USDJPY,2015-12-02 16:00:00,2015-12-02 16:00:00,2015-12-03 15:30:00,1,123365.0,123358.0,123034.47772585304,124191.30568536739,123027.47772585304,SL,-1.0211786029188903,220.34818276463696,m30
USDJPY,2016-02-09 08:00:00,2016-02-09 08:00:00,2016-02-11 08:00:00,-1,114824.0,114832.0,115823.50295462468,112325.2426134383,112332.2426134383,TP,2.4929965189521295,666.3353030831216,m30
USDJPY,2016-03-17 08:00:00,2016-03-17 08:00:00,2016-03-18 16:00:00,-1,112172.0,112177.0,112907.86455564812,110332.33861087971,111484.0,FRIDAY,0.934954666207617,490.5763704320768,m30
USDJPY,2016-03-30 12:00:00,2016-03-30 12:00:00,2016-04-01 16:00:00,-1,112214.0,112221.0,112736.53385917081,110907.66535207299,112056.0,FRIDAY,0.30237275006585296,348.35590611387124,m30
USDJPY,2016-04-05 08:00:00,2016-04-05 08:00:00,2016-04-06 21:00:00,-1,110861.0,110868.0,111399.0416107222,109515.8959731945,109522.8959731945,TP,2.486989853831931,358.69440714813123,m30
USDJPY,2016-04-07 08:00:00,2016-04-07 08:00:00,2016-04-08 16:00:00,-1,109086.0,109093.0,109747.87715491913,107431.30711270217,108706.0,FRIDAY,0.5741246652430948,441.2514366127562,m30
USDJPY,2016-04-28 12:00:00,2016-04-28 12:00:00,2016-04-29 16:00:00,-1,108114.0,108121.0,109034.84837618606,105811.87905953487,107233.0,FRIDAY,0.9567264522406016,613.8989174573677,m30
USDJPY,2016-05-03 08:00:00,2016-05-03 08:00:00,2016-05-04 00:00:00,-1,105985.0,105992.0,106715.69256864725,104158.26857838187,106722.69256864725,SL,-1.0095799523634956,487.12837909816824,m30
USDJPY,2016-06-13 08:00:00,2016-06-13 08:00:00,2016-06-16 07:30:00,-1,105919.0,105926.0,106581.93047349463,104261.67381626341,104268.67381626341,TP,2.489440823314242,441.95364899642374,m30
USDJPY,2016-06-16 12:00:00,2016-06-16 12:00:00,2016-06-17 16:00:00,-1,104130.0,104139.0,104887.05073514735,102237.37316213161,104327.0,FRIDAY,-0.2602203403998486,504.7004900982357,m30
USDJPY,2016-07-05 08:00:00,2016-07-05 08:00:00,2016-07-06 05:00:00,-1,102012.0,102020.0,102541.00831396985,100689.47921507536,100696.47921507536,TP,2.4867676937863754,352.672209313237,m30
USDJPY,2016-07-06 08:00:00,2016-07-06 08:00:00,2016-07-08 16:00:00,-1,100955.0,100963.0,101536.8397261723,99500.40068456923,100764.0,FRIDAY,0.3282690944059689,387.8931507815377,m30
USDJPY,2016-08-02 12:00:00,2016-08-02 12:00:00,2016-08-05 16:00:00,-1,101719.0,101727.0,102708.44678398981,99245.38304002548,101562.0,FRIDAY,0.1586745265540398,659.6311893265383,m30
USDJPY,2016-08-16 08:00:00,2016-08-16 08:00:00,2016-08-17 08:00:00,-1,100513.0,100520.0,101074.79965991664,99108.5008502084,101081.79965991664,SL,-1.0124599577027742,374.5331066110947,m30
USDJPY,2016-12-12 12:00:00,2016-12-12 12:00:00,2016-12-12 19:00:00,1,115838.0,115831.0,115111.96509324551,117653.08726688623,115104.96509324551,SL,-1.0096414097102961,484.0232711696612,m30
USDJPY,2016-12-15 12:00:00,2016-12-15 12:00:00,2016-12-16 16:00:00,1,117895.0,117887.0,117049.15617856086,120009.60955359782,118109.0,FRIDAY,0.25300178895425113,563.8958809594199,m30
USDJPY,2016-12-28 16:00:00,2016-12-28 16:00:00,2016-12-28 20:30:00,1,117792.0,117784.0,117410.34581955042,118746.13545112396,117403.34581955042,SL,-1.0183412113860473,254.43612029972311,m30
USDJPY,2017-01-27 08:00:00,2017-01-27 08:00:00,2017-01-27 16:00:00,1,115041.0,115033.0,114241.134078692,117040.66480326999,115167.0,FRIDAY,0.15752640116728103,533.2439475386631,m30
USDJPY,2017-03-09 12:00:00,2017-03-09 12:00:00,2017-03-10 16:00:00,1,114839.0,114831.0,114321.88254689238,116131.79363276907,115234.0,FRIDAY,0.7638496779140581,344.74496873841895,m30
USDJPY,2017-05-02 12:00:00,2017-05-02 12:00:00,2017-05-05 07:00:00,1,112175.0,112167.0,111708.84521858023,113340.38695354942,112182.0,BE,0.015016471521926875,310.7698542798456,m30
USDJPY,2017-05-09 12:00:00,2017-05-09 12:00:00,2017-05-12 16:00:00,1,113645.0,113639.0,113185.23558549395,114794.41103626511,113350.0,FRIDAY,-0.6416329552537026,306.50960967069466,m30
USDJPY,2017-06-29 12:00:00,2017-06-29 12:00:00,2017-06-29 19:30:00,1,112561.0,112553.0,112103.08692743526,113705.78268141185,112096.08692743526,SL,-1.015286744186616,305.2753817098244,m30
USDJPY,2017-07-03 16:00:00,2017-07-03 16:00:00,2017-07-07 16:00:00,1,112989.0,112982.0,112458.98590016834,114314.03524957916,113911.0,FRIDAY,1.739576362766266,353.34273322110835,m30
USDJPY,2017-07-11 08:00:00,2017-07-11 08:00:00,2017-07-11 19:30:00,1,114350.0,114343.0,113912.92315634065,115442.69210914838,113905.92315634065,SL,-1.0160154904144292,291.38456243956966,m30
USDJPY,2017-08-18 08:00:00,2017-08-18 08:00:00,2017-08-18 16:00:00,-1,109283.0,109289.0,109802.96055866282,107983.09860334297,108865.0,FRIDAY,0.8039071291772063,346.6403724418767,m30
USDJPY,2017-09-04 12:00:00,2017-09-04 12:00:00,2017-09-07 18:00:00,-1,109481.0,109489.0,110026.38501938643,108117.5374515339,108124.5374515339,TP,2.4871650306642583,363.5900129242911,m30
USDJPY,2017-09-08 12:00:00,2017-09-08 12:00:00,2017-09-08 16:00:00,-1,107684.0,107692.0,108253.53778936341,106260.15552659145,107704.0,FRIDAY,-0.03511619487506592,379.69185957561143,m30
USDJPY,2017-10-18 12:00:00,2017-10-18 12:00:00,2017-10-20 16:00:00,1,112659.0,112654.0,112287.4858823258,113587.7852941855,113282.0,FRIDAY,1.6769214690956677,247.67607844946656,m30
USDJPY,2017-10-25 12:00:00,2017-10-25 12:00:00,2017-10-25 17:00:00,1,114129.0,114123.0,113671.64324975527,115272.39187561182,113664.64324975527,SL,-1.0153053387672732,304.90450016315407,m30
USDJPY,2017-12-08 08:00:00,2017-12-08 08:00:00,2017-12-08 16:00:00,1,113395.0,113389.0,112975.55486373791,114443.61284065523,113329.0,FRIDAY,-0.15735073384844178,279.6300908413954,m30
USDJPY,2017-12-20 12:00:00,2017-12-20 12:00:00,2017-12-22 16:00:00,1,113158.0,113151.0,112808.89967611879,114030.75080970302,113377.0,FRIDAY,0.6273268313395266,232.73354925413796,m30
USDJPY,2018-02-13 12:00:00,2018-02-13 12:00:00,2018-02-16 01:30:00,-1,107646.0,107653.0,108294.51313373372,106024.71716566569,106031.71716566569,TP,2.4892060782798704,432.3420891558163,m30
USDJPY,2018-02-16 08:00:00,2018-02-16 08:00:00,2018-02-16 16:00:00,-1,105786.0,105793.0,106506.47730600339,103984.80673499152,106157.0,FRIDAY,-0.5149364135533983,480.3182040022602,m30
USDJPY,2018-03-02 08:00:00,2018-03-02 08:00:00,2018-03-02 16:00:00,-1,105785.0,105792.0,106302.4806648447,104491.29833788823,105428.0,FRIDAY,0.6898808482190065,344.9871098964695,m30
USDJPY,2018-03-16 12:00:00,2018-03-16 12:00:00,2018-03-16 16:00:00,-1,105706.0,105712.0,106223.38951060061,104412.52622349848,106058.0,FRIDAY,-0.680338493123653,344.92634040040343,m30
USDJPY,2018-03-22 16:00:00,2018-03-22 16:00:00,2018-03-23 16:00:00,-1,105432.0,105440.0,105946.7404742507,104145.14881437324,105152.0,FRIDAY,0.5439634417860577,343.1603161671353,m30
USDJPY,2018-07-10 08:00:00,2018-07-10 08:00:00,2018-07-11 00:00:00,1,111166.0,111159.0,110854.62747526926,111944.43131182686,110847.62747526926,SL,-1.0224811100659956,207.5816831538306,m30
USDJPY,2018-07-12 08:00:00,2018-07-12 08:00:00,2018-07-13 16:00:00,1,112200.0,112193.0,111781.94274611701,113245.14313470745,112502.0,FRIDAY,0.7223890919125899,278.70483592198946,m30
USDJPY,2018-07-31 12:00:00,2018-07-31 12:00:00,2018-08-03 16:00:00,1,111542.0,111535.0,111137.95589711772,112552.11025720571,111443.0,FRIDAY,-0.24502275690642153,269.3627352548586,m30
USDJPY,2018-09-21 08:00:00,2018-09-21 08:00:00,2018-09-21 16:00:00,1,112735.0,112726.0,112401.34209065168,113569.14477337079,112710.0,FRIDAY,-0.07492704143842639,222.43860623221076,m30
USDJPY,2018-09-28 08:00:00,2018-09-28 08:00:00,2018-09-28 16:00:00,1,113531.0,113524.0,113206.3999525621,114342.50011859473,113372.0,FRIDAY,-0.4898335698192482,216.4000316252614,m30
USDJPY,2018-10-01 08:00:00,2018-10-01 08:00:00,2018-10-02 12:00:00,1,113933.0,113926.0,113601.21428752401,114762.46428118998,113594.21428752401,SL,-1.0210979549051649,221.1904749839959,m30
USDJPY,2018-10-22 12:00:00,2018-10-22 12:00:00,2018-10-23 09:00:00,1,112769.0,112761.0,112414.40876720719,113655.47808198202,112407.40876720719,SL,-1.0197410408172474,236.39415519520546,m30
USDJPY,2018-10-30 08:00:00,2018-10-30 08:00:00,2018-11-02 16:00:00,1,112685.0,112676.0,112220.04233391306,113847.39416521734,112923.0,FRIDAY,0.5118745583936659,309.97177739129074,m30
USDJPY,2018-11-28 08:00:00,2018-11-28 08:00:00,2018-11-28 19:00:00,1,113887.0,113880.0,113612.35169395011,114573.62076512474,113605.35169395011,SL,-1.025487140629665,183.0988706999292,m30
USDJPY,2018-12-13 16:00:00,2018-12-13 16:00:00,2018-12-14 16:00:00,1,113531.0,113524.0,113210.22423808966,114332.93940477583,113625.0,FRIDAY,0.29303959700757337,213.85050794021907,m30
USDJPY,2019-01-31 08:00:00,2019-01-31 08:00:00,2019-02-01 16:00:00,-1,108727.0,108733.0,109102.7456664855,107787.63583378628,108984.0,FRIDAY,-0.683973290773597,250.4971109903276,m30
USDJPY,2019-05-28 12:00:00,2019-05-28 12:00:00,2019-05-28 15:00:00,-1,109218.0,109224.0,109514.41503950751,108476.96240123124,109521.41503950751,SL,-1.0236155358771146,197.61002633833752,m30
USDJPY,2019-05-31 08:00:00,2019-05-31 08:00:00,2019-05-31 16:00:00,-1,109004.0,109011.0,109366.50865727205,108097.72835681988,108802.0,FRIDAY,0.5572280715172186,241.67243818136575,m30
USDJPY,2019-06-03 08:00:00,2019-06-03 08:00:00,2019-06-03 18:30:00,-1,108060.0,108066.0,108429.29045289094,107136.77386777264,108436.29045289094,SL,-1.0189552693420671,246.1936352606269,m30
USDJPY,2019-06-21 08:00:00,2019-06-21 08:00:00,2019-06-21 10:30:00,-1,107092.0,107096.0,107489.83692280555,106097.4076929861,107496.83692280555,SL,-1.0175951491647146,265.2246152037052,m30
USDJPY,2019-07-11 08:00:00,2019-07-11 08:00:00,2019-07-11 15:30:00,-1,107943.0,107950.0,108269.52731436738,107126.68171408153,108276.52731436738,SL,-1.0214377165155566,217.68487624492653,m30
USDJPY,2019-07-18 08:00:00,2019-07-18 08:00:00,2019-07-18 16:30:00,-1,107697.0,107704.0,107988.50452930196,106968.23867674511,107995.50452930196,SL,-1.024013349009598,194.3363528679722,m30
USDJPY,2019-08-05 08:00:00,2019-08-05 08:00:00,2019-08-06 07:00:00,-1,106029.0,106036.0,106579.11401522045,104653.71496194886,106586.11401522045,SL,-1.012724634905344,366.74267681363534,m30
USDJPY,2019-08-12 16:00:00,2019-08-12 16:00:00,2019-08-13 16:30:00,-1,105199.0,105208.0,105683.30369429776,103988.24076425558,105690.30369429776,SL,-1.0144537406639997,322.86912953184424,m30
USDJPY,2020-01-13 12:00:00,2020-01-13 12:00:00,2020-01-17 16:00:00,1,109855.0,109847.0,109555.10672710871,110604.73318222823,110178.0,FRIDAY,1.077049834715977,199.92884859419502,m30
USDJPY,2020-02-19 08:00:00,2020-02-19 08:00:00,2020-02-19 15:00:00,1,110056.0,110049.0,109863.79147612727,110536.52130968183,110529.52130968183,TP,2.463581219714099,128.13901591515514,m30
USDJPY,2020-04-14 16:00:00,2020-04-14 16:00:00,2020-04-15 16:00:00,-1,107360.0,107366.0,107767.7759301162,106340.5601747095,107774.7759301162,SL,-1.017166290315388,271.85062007746563,m30
USDJPY,2020-04-27 08:00:00,2020-04-27 08:00:00,2020-04-30 22:00:00,-1,107262.0,107269.0,107640.84557211575,106314.88606971061,107255.0,BE,0.018477185732716322,252.56371474383738,m30
USDJPY,2020-05-06 16:00:00,2020-05-06 16:00:00,2020-05-07 13:30:00,-1,106172.0,106180.0,106561.77813672324,105197.55465819189,106568.77813672324,SL,-1.0179589344308604,259.85209114882844,m30
USDJPY,2020-07-10 08:00:00,2020-07-10 08:00:00,2020-07-10 16:00:00,-1,106936.0,106940.0,107200.96897428064,106273.5775642984,106798.0,FRIDAY,0.5208156931378548,176.64598285376263,m30
USDJPY,2020-07-24 08:00:00,2020-07-24 08:00:00,2020-07-24 16:00:00,-1,106407.0,106413.0,106708.91812287045,105652.20469282387,106132.0,FRIDAY,0.9108429708871668,201.27874858030194,m30
USDJPY,2020-07-27 08:00:00,2020-07-27 08:00:00,2020-07-31 03:00:00,-1,105588.0,105594.0,105987.79034992783,104588.52412518043,104595.52412518043,TP,2.4824908229994316,266.526899951888,m30
USDJPY,2020-07-31 08:00:00,2020-07-31 08:00:00,2020-07-31 12:00:00,-1,104302.0,104309.0,104729.43848664282,103233.40378339296,104736.43848664282,SL,-1.0163766254531281,284.95899109520946,m30
USDJPY,2020-08-17 16:00:00,2020-08-17 16:00:00,2020-08-18 10:00:00,-1,106251.0,106258.0,106585.82407388881,105413.93981527795,105420.93981527795,TP,2.479093498508955,223.21604925921267,m30
USDJPY,2020-08-18 12:00:00,2020-08-18 12:00:00,2020-08-19 21:00:00,-1,105551.0,105558.0,105899.22463178735,104680.43842053162,105906.22463178735,SL,-1.0201019668369473,232.14975452490197,m30
USDJPY,2020-09-16 12:00:00,2020-09-16 12:00:00,2020-09-18 11:30:00,-1,105185.0,105192.0,105454.3004801721,104511.74879956976,104518.74879956976,TP,2.474006730342524,179.53365344806448,m30
USDJPY,2020-09-18 12:00:00,2020-09-18 12:00:00,2020-09-18 16:00:00,-1,104469.0,104473.0,104812.73079337296,103609.6730165676,104395.0,FRIDAY,0.21528475605532071,229.15386224864142,m30
USDJPY,2020-09-21 12:00:00,2020-09-21 12:00:00,2020-09-21 16:00:00,-1,104113.0,104117.0,104461.61695269533,103241.45761826169,104468.61695269533,SL,-1.0200793448106422,232.411301796884,m30
USDJPY,2020-10-12 16:00:00,2020-10-12 16:00:00,2020-10-13 16:30:00,-1,105365.0,105372.0,105616.42205248754,104736.44486878114,105623.42205248754,SL,-1.0278416309577558,167.6147016583614,m30
USDJPY,2020-10-14 16:00:00,2020-10-14 16:00:00,2020-10-15 21:00:00,-1,105223.0,105231.0,105465.24801376057,104617.37996559858,105472.24801376057,SL,-1.0288960057560064,161.4986758403786,m30
USDJPY,2020-10-21 16:00:00,2020-10-21 16:00:00,2020-10-22 18:00:00,-1,104583.0,104590.0,104867.35024106698,103872.12439733255,104874.35024106698,SL,-1.0246175279251757,189.56682737798567,m30
USDJPY,2020-10-28 08:00:00,2020-10-28 08:00:00,2020-10-29 17:00:00,-1,104248.0,104255.0,104510.07269669785,103592.81825825536,104517.07269669785,SL,-1.0267101460327557,174.71513113190449,m30
USDJPY,2020-11-17 12:00:00,2020-11-17 12:00:00,2020-11-20 16:00:00,-1,104286.0,104293.0,104665.09207940576,103338.26980148559,103804.0,FRIDAY,1.2714589045372424,252.72805293717704,m30
USDJPY,2020-11-27 08:00:00,2020-11-27 08:00:00,2020-11-27 16:00:00,-1,103933.0,103940.0,104214.11870825669,103230.20322935829,104163.0,FRIDAY,-0.8181597070728945,187.41247217112343,m30
USDJPY,2020-12-14 12:00:00,2020-12-14 12:00:00,2020-12-14 17:00:00,-1,103747.0,103754.0,104032.75769529068,103032.60576177329,104039.75769529068,SL,-1.0244962781942732,190.5051301937913,m30
USDJPY,2020-12-16 08:00:00,2020-12-16 08:00:00,2020-12-16 21:00:00,-1,103484.0,103491.0,103784.67213829285,102732.31965426788,103791.67213829285,SL,-1.023281172774265,200.44809219523216,m30
USDJPY,2020-12-17 12:00:00,2020-12-17 12:00:00,2020-12-18 05:00:00,-1,103067.0,103073.0,103411.860298246,102204.84925438502,103418.860298246,SL,-1.0202980744249481,229.90686549732848,m30
USDJPY,2020-12-30 08:00:00,2020-12-30 08:00:00,2021-01-05 18:30:00,-1,103325.0,103332.0,103575.77897694465,102698.05255763837,102705.05255763837,TP,2.4720869744135383,167.1859846297698,m30
USDJPY,2021-01-21 08:00:00,2021-01-21 08:00:00,2021-01-21 16:00:00,-1,103362.0,103370.0,103619.4099041943,102718.47523951424,103626.4099041943,SL,-1.0271939808295527,171.60660279620032,m30
USDJPY,2021-03-15 08:00:00,2021-03-15 08:00:00,2021-03-16 15:00:00,1,109290.0,109284.0,108901.84380457981,110260.39048855047,108894.84380457981,SL,-1.0180339772560476,258.7707969467921,m30
USDJPY,2021-03-25 12:00:00,2021-03-25 12:00:00,2021-03-26 15:30:00,1,109059.0,109052.0,108746.06930760354,109841.32673099116,109834.32673099116,TP,2.477630829541237,208.62046159764157,m30
USDJPY,2021-03-30 08:00:00,2021-03-30 08:00:00,2021-03-31 03:30:00,1,109947.0,109940.0,109653.40496650849,110680.98758372878,110673.98758372878,TP,2.4761576348320347,195.73002232767718,m30
USDJPY,2021-03-31 08:00:00,2021-03-31 08:00:00,2021-03-31 11:30:00,1,110870.0,110864.0,110519.62303951902,111745.94240120247,110512.62303951902,SL,-1.0199784825759797,233.58464032065632,m30
USDJPY,2021-05-03 08:00:00,2021-05-03 08:00:00,2021-05-03 16:00:00,1,109589.0,109582.0,109219.86487591293,110511.8378102177,109212.86487591293,SL,-1.0189632455521758,246.09008272471712,m30
USDJPY,2021-05-27 16:00:00,2021-05-27 16:00:00,2021-05-28 14:30:00,1,109362.0,109355.0,109084.79909212491,110055.00226968773,110048.00226968773,TP,2.4747475574533535,184.8006052500591,m30
USDJPY,2021-06-03 16:00:00,2021-06-03 16:00:00,2021-06-04 16:00:00,1,109969.0,109962.0,109674.13575365179,110706.16061587051,109752.0,FRIDAY,-0.7359318828493913,196.57616423213554,m30
USDJPY,2021-06-23 08:00:00,2021-06-23 08:00:00,2021-06-25 16:00:00,1,110801.0,110793.0,110481.97411785499,111598.56470536254,110530.0,FRIDAY,-0.8494608593443655,212.683921430011,m30
USDJPY,2021-07-01 12:00:00,2021-07-01 12:00:00,2021-07-02 16:00:00,1,111410.0,111402.0,111112.50831537531,112153.72921156173,111257.0,FRIDAY,-0.5143000894059274,198.3277897497959,m30
USDJPY,2021-07-23 12:00:00,2021-07-23 12:00:00,2021-07-23 16:00:00,1,110492.0,110484.0,110167.0984169779,111304.25395755527,110476.0,FRIDAY,-0.04924568188056954,216.6010553480695,m30
USDJPY,2021-08-11 12:00:00,2021-08-11 12:00:00,2021-08-11 15:30:00,1,110802.0,110796.0,110564.08581610615,111396.78545973462,110557.08581610615,SL,-1.0294223735863086,158.60945592923045,m30
USDJPY,2021-09-01 12:00:00,2021-09-01 12:00:00,2021-09-01 15:30:00,1,110378.0,110371.0,110093.2487034786,111089.8782413035,110086.2487034786,SL,-1.024582855584902,189.83419768093216,m30
USDJPY,2021-09-27 12:00:00,2021-09-27 12:00:00,2021-09-29 17:00:00,1,110920.0,110913.0,110607.96372534202,111700.09068664495,111693.09068664495,TP,2.477566710768909,208.0241831053189,m30
USDJPY,2021-10-06 08:00:00,2021-10-06 08:00:00,2021-10-06 13:00:00,1,111765.0,111758.0,111406.2551291972,112661.862177007,111399.2551291972,SL,-1.019512474099853,239.16324720186688,m30
USDJPY,2021-10-08 08:00:00,2021-10-08 08:00:00,2021-10-08 15:30:00,1,111932.0,111926.0,111604.05833559361,112751.85416101597,111597.05833559361,SL,-1.0213452597207178,218.6277762709271,m30
USDJPY,2021-10-11 08:00:00,2021-10-11 08:00:00,2021-10-12 15:30:00,1,112685.0,112678.0,112293.28154806196,113664.2961298451,113657.2961298451,TP,2.4821300223020604,261.1456346253604,m30
USDJPY,2021-10-12 16:00:00,2021-10-12 16:00:00,2021-10-14 00:00:00,1,113669.0,113661.0,113214.61304373,114804.96739067501,113207.61304373,SL,-1.0154053717946854,302.92463751333565,m30
USDJPY,2021-10-15 08:00:00,2021-10-15 08:00:00,2021-10-15 16:00:00,1,113973.0,113966.0,113592.5442690979,114924.13932725525,114440.0,FRIDAY,1.2274752673397635,253.63715393473316,m30
USDJPY,2021-11-16 16:00:00,2021-11-16 16:00:00,2021-11-17 19:30:00,1,114435.0,114425.0,114103.06871286288,115264.82821784279,114096.06871286288,SL,-1.0210887020032997,221.28752475807715,m30
USDJPY,2021-11-23 08:00:00,2021-11-23 08:00:00,2021-11-23 09:00:00,1,115118.0,115112.0,114703.58322706762,116154.04193233096,114696.58322706762,SL,-1.0168912082164652,276.2778486215902,m30
USDJPY,2021-12-15 16:00:00,2021-12-15 16:00:00,2021-12-17 05:30:00,1,113845.0,113838.0,113531.95206677137,114627.6198330716,113524.95206677137,SL,-1.0223607928913627,208.6986221524262,m30
USDJPY,2021-12-22 12:00:00,2021-12-22 12:00:00,2021-12-24 16:00:00,1,114299.0,114292.0,113964.02341631938,115136.44145920154,114362.0,FRIDAY,0.18807284768318966,223.31772245374498,m30
USDJPY,2021-12-27 12:00:00,2021-12-27 12:00:00,2021-12-31 16:00:00,1,114671.0,114664.0,114430.26917782018,115272.82705544954,115103.0,FRIDAY,1.7945354736391577,160.48721478654403,m30
USDJPY,2022-01-03 08:00:00,2022-01-03 08:00:00,2022-01-03 12:30:00,1,115317.0,115311.0,115097.71376971003,115865.21557572494,115090.71376971003,SL,-1.0319217489887176,146.1908201933168,m30
